State,Constituency,Work Category,Work ID A,Description A,MP A,Work ID B,Description B,MP B,Similarity,Match Strength
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP162/2025-2026/202600,"Providing Bituminous macadam road at 1st Cross Street in Sriram Nagar,Kovilpappakudi Village, Madurai District.",Shri S. Kalyanasundaram (2022-28),WS/MP162/2025-2026/202612,"Providing Bituminous macadam road at 2nd Cross Street in Sriram Nagar,Kovilpappakudi Village, Madurai District.",Shri S. Kalyanasundaram (2022-28),92.2,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP015/2025-2026/203158,"Providing Bituminous macadam road at Main Road East Side in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),WS/MP015/2025-2026/203161,"Providing Bituminous macadam road at Main Road West Side in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),94.1,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP015/2025-2026/203158,"Providing Bituminous macadam road at Main Road East Side in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),WS/MP015/2025-2026/203168,"Providing Bituminous macadam road at Main Road South Side in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),93.4,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP015/2025-2026/203158,"Providing Bituminous macadam road at Main Road East Side in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),WS/MP015/2025-2026/203164,"Providing Bituminous macadam road at Main Road North Side in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),92.8,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP015/2025-2026/203159,"Providing Bituminous macadam road at 1st Cross Street in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),WS/MP015/2025-2026/203163,"Providing Bituminous macadam road at 4th Cross Street in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),93.6,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP015/2025-2026/203159,"Providing Bituminous macadam road at 1st Cross Street in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),WS/MP015/2025-2026/203165,"Providing Bituminous macadam road at 5th Cross Street in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),93.6,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP015/2025-2026/203159,"Providing Bituminous macadam road at 1st Cross Street in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),WS/MP015/2025-2026/203166,"Providing Bituminous macadam road at 6th Cross Street in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),93.6,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP015/2025-2026/203159,"Providing Bituminous macadam road at 1st Cross Street in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),WS/MP015/2025-2026/203160,"Providing Bituminous macadam road at 2nd Cross Street in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),93.1,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP015/2025-2026/203159,"Providing Bituminous macadam road at 1st Cross Street in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),WS/MP015/2025-2026/203162,"Providing Bituminous macadam road at 3rd Cross Street in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),93.1,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP015/2025-2026/203159,"Providing Bituminous macadam road at 1st Cross Street in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),WS/MP015/2025-2026/203167,"Providing Bituminous macadam road at Cross Street in AR City in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),93.2,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP015/2025-2026/203160,"Providing Bituminous macadam road at 2nd Cross Street in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),WS/MP015/2025-2026/203162,"Providing Bituminous macadam road at 3rd Cross Street in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),93.6,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP015/2025-2026/203160,"Providing Bituminous macadam road at 2nd Cross Street in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),WS/MP015/2025-2026/203163,"Providing Bituminous macadam road at 4th Cross Street in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),93.1,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP015/2025-2026/203160,"Providing Bituminous macadam road at 2nd Cross Street in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),WS/MP015/2025-2026/203165,"Providing Bituminous macadam road at 5th Cross Street in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),93.1,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP015/2025-2026/203160,"Providing Bituminous macadam road at 2nd Cross Street in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),WS/MP015/2025-2026/203166,"Providing Bituminous macadam road at 6th Cross Street in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),93.1,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP015/2025-2026/203160,"Providing Bituminous macadam road at 2nd Cross Street in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),WS/MP015/2025-2026/203167,"Providing Bituminous macadam road at Cross Street in AR City in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),93.2,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP015/2025-2026/203168,"Providing Bituminous macadam road at Main Road South Side in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),WS/MP015/2025-2026/203161,"Providing Bituminous macadam road at Main Road West Side in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),93.4,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP015/2025-2026/203164,"Providing Bituminous macadam road at Main Road North Side in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),WS/MP015/2025-2026/203161,"Providing Bituminous macadam road at Main Road West Side in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),92.8,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP015/2025-2026/203162,"Providing Bituminous macadam road at 3rd Cross Street in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),WS/MP015/2025-2026/203163,"Providing Bituminous macadam road at 4th Cross Street in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),93.1,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP015/2025-2026/203162,"Providing Bituminous macadam road at 3rd Cross Street in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),WS/MP015/2025-2026/203165,"Providing Bituminous macadam road at 5th Cross Street in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),93.1,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP015/2025-2026/203162,"Providing Bituminous macadam road at 3rd Cross Street in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),WS/MP015/2025-2026/203166,"Providing Bituminous macadam road at 6th Cross Street in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),93.1,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP015/2025-2026/203162,"Providing Bituminous macadam road at 3rd Cross Street in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),WS/MP015/2025-2026/203167,"Providing Bituminous macadam road at Cross Street in AR City in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),93.2,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP015/2025-2026/203163,"Providing Bituminous macadam road at 4th Cross Street in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),WS/MP015/2025-2026/203165,"Providing Bituminous macadam road at 5th Cross Street in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),94.1,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP015/2025-2026/203163,"Providing Bituminous macadam road at 4th Cross Street in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),WS/MP015/2025-2026/203166,"Providing Bituminous macadam road at 6th Cross Street in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),94.1,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP015/2025-2026/203163,"Providing Bituminous macadam road at 4th Cross Street in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),WS/MP015/2025-2026/203167,"Providing Bituminous macadam road at Cross Street in AR City in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),93.2,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP015/2025-2026/203164,"Providing Bituminous macadam road at Main Road North Side in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),WS/MP015/2025-2026/203168,"Providing Bituminous macadam road at Main Road South Side in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),93.6,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP015/2025-2026/203165,"Providing Bituminous macadam road at 5th Cross Street in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),WS/MP015/2025-2026/203166,"Providing Bituminous macadam road at 6th Cross Street in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),94.1,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP015/2025-2026/203165,"Providing Bituminous macadam road at 5th Cross Street in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),WS/MP015/2025-2026/203167,"Providing Bituminous macadam road at Cross Street in AR City in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),93.2,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP015/2025-2026/203166,"Providing Bituminous macadam road at 6th Cross Street in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),WS/MP015/2025-2026/203167,"Providing Bituminous macadam road at Cross Street in AR City in AR City,Kovilpappakudi Village, Madurai District. (SC Area)",Shri R. Dharmar (2022-28),93.2,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP163/2025-2026/203211,"Providing Bituminous macadam road at 1st street East side in friends Colony, Kovilpappakudi Village, MaduraiDistrict.",Shri R. Girirajan (2022-28),WS/MP163/2025-2026/203242,"Providing Bituminous macadam road at 2nd street East side in friends Colony, Kovilpappakudi Village, MaduraiDistrict.",Shri R. Girirajan (2022-28),92.3,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP163/2025-2026/203243,"Providing Bituminous macadam road at 3rd street East side in friends Colony, Kovilpappakudi Village, Madurai District.",Shri R. Girirajan (2022-28),WS/MP163/2025-2026/203247,"Providing Bituminous macadam road at 3rd street West side in friends Colony, Kovilpappakudi Village, Madurai District.",Shri R. Girirajan (2022-28),93.8,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP163/2025-2026/203245,"Providing Bituminous macadam road at 1st street West side in friends Colony, Kovilpappakudi Village, Madurai District.",Shri R. Girirajan (2022-28),WS/MP163/2025-2026/203246,"Providing Bituminous macadam road at 2nd street West side in friends Colony, Kovilpappakudi Village, Madurai District.",Shri R. Girirajan (2022-28),92.7,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP163/2025-2026/203245,"Providing Bituminous macadam road at 1st street West side in friends Colony, Kovilpappakudi Village, Madurai District.",Shri R. Girirajan (2022-28),WS/MP163/2025-2026/203247,"Providing Bituminous macadam road at 3rd street West side in friends Colony, Kovilpappakudi Village, Madurai District.",Shri R. Girirajan (2022-28),92.7,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP163/2025-2026/203246,"Providing Bituminous macadam road at 2nd street West side in friends Colony, Kovilpappakudi Village, Madurai District.",Shri R. Girirajan (2022-28),WS/MP163/2025-2026/203247,"Providing Bituminous macadam road at 3rd street West side in friends Colony, Kovilpappakudi Village, Madurai District.",Shri R. Girirajan (2022-28),93.2,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP163/2025-2026/203251,"Providing Bituminous macadam road at Ulagamadha Kovil Road North side in Annai Teresa Nagar, Kovilpappakudi Village, Madurai District.",Shri R. Girirajan (2022-28),WS/MP163/2025-2026/203275,"Providing Bituminous macadam road at Ulagamadha Kovil Road South side in Annai Teresa Nagar, Kovilpappakudi Village, Madurai District.",Shri R. Girirajan (2022-28),93.8,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP163/2025-2026/203272,"Providing Bituminous macadam road at 1st cross street in Ulagamadha Kovil Road Annai Teresa Nagar, Kovilpappakudi Village, Madurai District.",Shri R. Girirajan (2022-28),WS/MP163/2025-2026/203274,"Providing Bituminous macadam road at2nd cross street in Ulagamadha Kovil Road Annai Teresa Nagar, Kovilpappakudi Village, Madurai District.",Shri R. Girirajan (2022-28),93.5,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP163/2025-2026/203307,"Providing Bituminous macadam road at main road North side in Backiyalakshmi Nagar, Kovilpappakudi Village, MaduraiDistrict.",Shri R. Girirajan (2022-28),WS/MP163/2025-2026/203311,"Providing Bituminous macadam road at Main Road south side in Backiyalakshmi Nagar, Kovilpappakudi Village, MaduraiDistrict.",Shri R. Girirajan (2022-28),92.3,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP015/2025-2026/207654,"Providing Bituminous macadam road at Suriya Gandhi Street East Side in Kovilpappakudi Village, Madurai District.",Shri R. Dharmar (2022-28),WS/MP015/2025-2026/207659,"Providing Bituminous macadam road at Suriya Gandhi Street West Side in Kovilpappakudi Village, Madurai District.",Shri R. Dharmar (2022-28),93.3,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP015/2025-2026/207655,"Providing Bituminous macadam road at Kurinji Street East Side in Kovilpappakudi Village, Madurai District.",Shri R. Dharmar (2022-28),WS/MP015/2025-2026/207660,"Providing Bituminous macadam road at Kurinji Street West Side in Kovilpappakudi Village, Madurai District.",Shri R. Dharmar (2022-28),92.8,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP015/2025-2026/207656,"Providing Bituminous macadam road at Mahilamboo Street East Side in Kovilpappakudi Village, Madurai District.",Shri R. Dharmar (2022-28),WS/MP015/2025-2026/207661,"Providing Bituminous macadam road at Mahilamboo Street West Side in Kovilpappakudi Village, Madurai District.",Shri R. Dharmar (2022-28),92.8,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP015/2025-2026/207657,"Providing Bituminous macadam road at Sembaruthi Cross Street East Side in Kovilpappakudi Village, Madurai District.",Shri R. Dharmar (2022-28),WS/MP015/2025-2026/207662,"Providing Bituminous macadam road at Sembaruthi Cross Street West Side in Kovilpappakudi Village, Madurai District.",Shri R. Dharmar (2022-28),93.3,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP015/2025-2026/207658,"Providing Bituminous macadam road at Marutham Main Street East Side in Kovilpappakudi Village, Madurai District.",Shri R. Dharmar (2022-28),WS/MP015/2025-2026/207663,"Providing Bituminous macadam road at Marutham Main Street West Side in Kovilpappakudi Village, Madurai District.",Shri R. Dharmar (2022-28),93.3,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP163/2025-2026/231568,"Providing Bituminous macadam road at Main Road East Side in Chendur Nagar, Podhumbu,Madurai District.",Shri R. Girirajan (2022-28),WS/MP163/2025-2026/231571,"Providing Bituminous macadam road at Main Road West Side in Chendur Nagar, Podhumbu,Madurai District.",Shri R. Girirajan (2022-28),92.7,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP163/2025-2026/231576,"Providing Bituminous macadam road at 1st Street East Side in Sai Baba Nagar,Podhumbu,Madurai District.",Shri R. Girirajan (2022-28),WS/MP163/2025-2026/231579,"Providing Bituminous macadam road at 1st Street West Side in Sai Baba Nagar,Podhumbu,Madurai District.",Shri R. Girirajan (2022-28),93.7,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP163/2025-2026/231576,"Providing Bituminous macadam road at 1st Street East Side in Sai Baba Nagar,Podhumbu,Madurai District.",Shri R. Girirajan (2022-28),WS/MP163/2025-2026/231584,"Providing Bituminous macadam road at 4th Street East Side in Sai Baba Nagar,Podhumbu,Madurai District.",Shri R. Girirajan (2022-28),93.1,High
Tamil Nadu,Sitting Rajya Sabha,Normal/Others,WS/MP163/2025-2026/231576,"Providing Bituminous macadam road at 1st Street East Side in Sai Baba Nagar,Podhumbu,Madurai District.",Shri R. Girirajan (2022-28),WS/MP163/2025-2026/231577,"Providing Bituminous macadam road at 2nd Street East Side in Sai Baba Nagar,Podhumbu,Madurai District.",Shri R. Girirajan (2022-28),92.5,High
